ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
cpu050,0.0,1.3,43,1.0,2944,DotProd1000demergemdbaad,merge,best,baad,2563,7439,52.1,97.8,92.9,275344328228864.0,6075.0,5768290.0,42.97,15.15,0.3,36.41,0.51,4.66,0.0,99.7,528302452244480.0,6212.0,6212000.0
