ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
default,0.0,1.3,43,1.0,f864,Random1000desharemd3c66,share,random,3c66,2697,8152,58.4,95.1,86.9,308461285933056.0,5906.0,5396190.0,25.68,10.0,0.87,49.85,0.97,12.63,0.0,99.13,528302452244480.0,6212.0,6212000.0
