ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
gpuspec10,0.0,1.3,43,1.0,e6a1,GpuPacking1000desharemd3402,share,best,3402,2662,8152,60.8,97.0,92.4,321017244286976.0,6025.0,5739640.0,30.94,14.21,1.45,34.63,1.78,12.18,4.82,98.55,528302452244480.0,6212.0,6212000.0
