ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
default,0.0,1.3,43,1.0,e021,GpuPacking1000desharemd3402,share,best,3402,2670,8152,60.8,96.8,92.1,321392117547008.0,6012.0,5718500.0,32.87,14.24,0.49,38.81,1.42,12.18,0.0,99.51,528302452244480.0,6212.0,6212000.0
