ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
default,0.0,1.3,43,1.0,12aa,Delay1000desharemd191f,share,DelayScore,191f,2442,8152,62.5,99.7,95.3,329966489174016.0,6192.0,5921240.0,46.18,30.63,0.73,8.87,2.26,11.34,0.0,99.27,528302452244480.0,6212.0,6212000.0
