name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0255-openb-node-0665,,G2,96,8,412316860416,20000,11,6734,412316860416,0,0,60,1200,0,0,0,0,0,0,130,2600,190,3800,0,0,380,7600
0256-openb-node-0253,,T4,104,2,549755813888,15109,7,3292,549755813888,0,0,120,1813,0,0,0,0,0,0,0,0,0,0,0,0,120,1813
0257-openb-node-0922,,G3,128,8,824633720832,30000,11,7048,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,70,2100,0,0,70,2100
0258-openb-node-0507,,G2,96,8,412316860416,20000,11,1196,412316860416,30,600,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,90,1800
0259-openb-node-0880,,T4,104,2,549755813888,15109,7,3200,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0260-openb-node-0837,,G2,96,8,412316860416,20000,12,1676,412316860416,30,600,60,1200,0,0,0,0,0,0,30,600,0,0,0,0,120,2400
0261-openb-node-0793,,G2,96,8,412316860416,20000,5,984,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0262-openb-node-0428,,G2,96,8,412316860416,20000,11,7636,412316860416,0,0,0,0,30,600,210,4200,0,0,190,3800,0,0,0,0,430,8600
0263-openb-node-0620,,G2,96,8,412316860416,20000,9,10466,412316860416,0,0,0,0,190,3800,0,0,0,0,190,3800,0,0,190,3800,570,11400
0264-openb-node-0160,,G2,96,8,412316860416,20000,11,8176,412316860416,30,600,190,3800,0,0,0,0,190,3800,60,1200,0,0,0,0,470,9400
0265-openb-node-0597,,T4,104,2,549755813888,15109,7,2092,549755813888,70,1057,130,1964,0,0,0,0,0,0,0,0,0,0,0,0,200,3021
0266-openb-node-0559,,G2,96,8,412316860416,20000,10,4276,412316860416,190,3800,0,0,0,0,0,0,0,0,0,0,60,1200,190,3800,440,8800
0267-openb-node-1122,,T4,104,2,549755813888,15109,6,3848,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0268-openb-node-1013,,V100M16,32,4,137438953472,16160,5,6044,137438953472,190,3070,0,0,0,0,190,3070,0,0,0,0,0,0,0,0,380,6140
0269-openb-node-0669,,G2,96,8,412316860416,20000,9,3640,412316860416,0,0,0,0,0,0,190,3800,0,0,60,1200,0,0,0,0,250,5000
0270-openb-node-0746,,G2,96,8,412316860416,20000,9,1814,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,120,2400,310,6200
0271-openb-node-0928,,T4,104,2,549755813888,15109,7,5640,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0272-openb-node-0461,,G2,96,8,412316860416,20000,10,5284,412316860416,190,3800,0,0,190,3800,0,0,0,0,0,0,0,0,190,3800,570,11400
0273-openb-node-1083,,G2,96,8,412316860416,20000,9,11136,412316860416,0,0,190,3800,130,2600,0,0,0,0,190,3800,0,0,0,0,510,10200
0274-openb-node-0328,,G2,96,8,412316860416,20000,10,8136,412316860416,0,0,190,3800,190,3800,0,0,0,0,120,2400,0,0,0,0,500,10000
0275-openb-node-0955,,G2,96,8,412316860416,20000,10,1520,412316860416,190,3800,190,3800,120,2400,0,0,60,1200,0,0,0,0,190,3800,750,15000
0276-openb-node-0053,,G2,96,8,412316860416,20000,11,4480,412316860416,80,1600,40,800,0,0,190,3800,190,3800,0,0,0,0,0,0,500,10000
0277-openb-node-1137,,V100M16,32,4,137438953472,16160,5,6344,137438953472,190,3070,190,3070,190,3070,0,0,0,0,0,0,0,0,0,0,570,9210
0278-openb-node-0272,,G2,96,8,412316860416,20000,9,2282,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,70,1400,0,0,70,1400
0279-openb-node-0794,,G2,96,8,412316860416,20000,10,176,412316860416,0,0,0,0,60,1200,0,0,50,1000,0,0,0,0,0,0,110,2200
0280-openb-node-1078,,V100M32,96,8,824633720832,32510,8,10796,824633720832,0,0,0,0,0,0,0,0,0,0,190,6176,0,0,0,0,190,6176
0281-openb-node-0546,,G2,96,8,412316860416,20000,9,4024,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800,190,3800,570,11400
0282-openb-node-0146,,P100,16,2,128849018880,16280,2,9696,128849018880,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0283-openb-node-0122,,T4,104,2,549755813888,15109,5,4800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0284-openb-node-0667,,G2,96,8,412316860416,20000,8,16048,412316860416,0,0,330,6600,0,0,0,0,0,0,530,10600,190,3800,1000,20000,2050,41000
0285-openb-node-0658,,G2,96,8,412316860416,20000,11,6486,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,190,3800,380,7600
0286-openb-node-0799,,T4,96,4,412316860416,15109,6,4200,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0287-openb-node-0128,,T4,104,2,549755813888,15109,7,4048,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0288-openb-node-0243,,G2,96,8,412316860416,20000,9,7716,412316860416,190,3800,0,0,0,0,0,0,190,3800,190,3800,0,0,0,0,570,11400
0289-openb-node-0688,,V100M16,32,4,137438953472,16160,6,10544,137438953472,190,3070,190,3070,190,3070,40,646,0,0,0,0,0,0,0,0,610,9856
0290-openb-node-0270,,P100,16,2,128849018880,16280,2,9696,128849018880,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0291-openb-node-0901,,G2,96,8,412316860416,20000,10,6288,412316860416,0,0,0,0,210,4200,0,0,0,0,190,3800,190,3800,0,0,590,11800
0292-openb-node-0681,,G2,96,8,412316860416,20000,10,11644,412316860416,50,1000,0,0,0,0,0,0,0,0,190,3800,130,2600,0,0,370,7400
0293-openb-node-1067,,G2,96,8,412316860416,20000,9,7532,412316860416,0,0,0,0,0,0,0,0,210,4200,0,0,0,0,0,0,210,4200
0294-openb-node-0148,,G2,96,8,412316860416,20000,11,2814,412316860416,0,0,60,1200,0,0,0,0,0,0,120,2400,0,0,130,2600,310,6200
0295-openb-node-0392,,T4,104,2,549755813888,15109,7,4140,549755813888,160,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2417
0296-openb-node-0664,,G2,96,8,412316860416,20000,10,220,412316860416,30,600,0,0,0,0,0,0,190,3800,160,3200,190,3800,0,0,570,11400
0297-openb-node-0492,,V100M16,8,1,34359738368,16160,2,3848,34359738368,90,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1454
0298-openb-node-0006,,P100,64,2,274877906944,16280,3,4392,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0299-openb-node-0687,,G2,96,8,412316860416,20000,10,11220,412316860416,60,1200,0,0,0,0,0,0,90,1800,0,0,190,3800,190,3800,530,10600
0300-openb-node-0025,,V100M16,32,4,137438953472,16160,5,6044,137438953472,190,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3070
0301-openb-node-1169,,G2,96,8,412316860416,20000,8,1384,412316860416,0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,60,1200
0302-openb-node-0863,,G2,96,8,412316860416,20000,10,7120,412316860416,0,0,0,0,30,600,0,0,0,0,190,3800,190,3800,190,3800,600,12000
0303-openb-node-0685,,G2,96,8,412316860416,20000,11,2332,412316860416,0,0,0,0,120,2400,30,600,0,0,0,0,0,0,0,0,150,3000
0304-openb-node-0399,,G2,96,8,412316860416,20000,9,2072,412316860416,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,60,1200
0305-openb-node-0540,,P100,16,2,128849018880,16280,2,940,128849018880,0,0,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,530,8628
0306-openb-node-0421,,T4,104,2,549755813888,15109,5,4900,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0307-openb-node-1157,,T4,104,2,549755813888,15109,5,1992,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0308-openb-node-0756,,T4,104,2,549755813888,15109,6,1292,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0309-openb-node-1153,,T4,104,2,549755813888,15109,5,900,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0310-openb-node-0332,,G3,128,8,824633720832,30000,11,1024,824633720832,0,0,0,0,0,0,70,2100,0,0,0,0,60,1800,0,0,130,3900
0311-openb-node-0817,,G2,96,8,412316860416,20000,12,4228,412316860416,0,0,80,1600,0,0,130,2600,190,3800,30,600,190,3800,0,0,620,12400
0312-openb-node-0977,,G3,128,8,824633720832,30000,11,4924,824633720832,0,0,0,0,0,0,190,5700,30,900,60,1800,0,0,0,0,280,8400
0313-openb-node-0737,,G2,96,8,412316860416,20000,11,4328,412316860416,0,0,0,0,0,0,30,600,0,0,190,3800,60,1200,0,0,280,5600
0314-openb-node-1077,,G2,96,8,412316860416,20000,10,180,412316860416,120,2400,190,3800,0,0,0,0,60,1200,190,3800,0,0,0,0,560,11200
0315-openb-node-0948,,T4,104,2,549755813888,15109,6,392,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0316-openb-node-0154,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0317-openb-node-1192,,T4,104,2,549755813888,15109,7,11440,549755813888,190,2870,120,1813,0,0,0,0,0,0,0,0,0,0,0,0,310,4683
0318-openb-node-0571,,G3,128,8,824633720832,30000,8,6396,824633720832,190,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,5700
0319-openb-node-0443,,G2,96,8,412316860416,20000,9,5834,412316860416,0,0,0,0,190,3800,0,0,190,3800,0,0,0,0,0,0,380,7600
0320-openb-node-0695,,T4,104,2,549755813888,15109,7,3092,549755813888,60,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0321-openb-node-0076,,G2,96,8,412316860416,20000,11,9644,412316860416,0,0,0,0,190,3800,80,1600,0,0,0,0,0,0,0,0,270,5400
0322-openb-node-0067,,T4,104,2,549755813888,15109,7,3200,549755813888,60,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0323-openb-node-1210,,T4,104,2,549755813888,15109,8,2592,549755813888,0,0,120,1813,0,0,0,0,0,0,0,0,0,0,0,0,120,1813
0324-openb-node-0513,,G2,96,8,412316860416,20000,8,2824,412316860416,190,3800,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,250,5000
