ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
multigpu20,0.0,1.3,43,1.0,ef25,FGD1000desharemdaf9c,share,FGDScore,af9c,2144,8324,60.4,99.6,95.6,319184864018432.0,6189.0,5938270.0,44.38,31.52,2.19,8.57,3.0,10.34,0.0,97.81,528302452244480.0,6212.0,6212000.0
