ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
963,4212,3354430,6212,3354430
963,4212,3355240,6212,3355240
963,4212,3355240,6212,3355240
963,4212,3356050,6212,3356050
963,4212,3356860,6212,3356860
963,4212,3357670,6212,3357670
963,4212,3358140,6212,3358140
963,4212,3358790,6212,3358790
963,4212,3359260,6212,3359260
963,4212,3360070,6212,3360070
964,4220,3360720,6212,3360720
964,4220,3361530,6212,3361530
964,4220,3362000,6212,3362000
964,4220,3362000,6212,3362000
964,4220,3362470,6212,3362470
964,4220,3362930,6212,3362930
964,4220,3363580,6212,3363580
964,4220,3363810,6212,3363810
964,4220,3363810,6212,3363810
964,4220,3363810,6212,3363810
964,4220,3364360,6212,3364360
964,4220,3365010,6212,3365010
964,4220,3365660,6212,3365660
964,4220,3366140,6212,3366140
965,4228,3366950,6212,3366950
965,4228,3367760,6212,3367760
965,4228,3367990,6212,3367990
965,4228,3368800,6212,3368800
965,4228,3369270,6212,3369270
965,4228,3369920,6212,3369920
965,4228,3370290,6212,3370290
965,4228,3370660,6212,3370660
965,4228,3371470,6212,3371470
965,4228,3372120,6212,3372120
965,4228,3372930,6212,3372930
966,4236,3373740,6212,3373740
966,4236,3374550,6212,3374550
966,4236,3374710,6212,3374710
966,4236,3375030,6212,3375030
966,4236,3375030,6212,3375030
966,4236,3375840,6212,3375840
966,4236,3375840,6212,3375840
966,4236,3376650,6212,3376650
966,4236,3377460,6212,3377460
966,4236,3378270,6212,3378270
966,4236,3378270,6212,3378270
966,4236,3379080,6212,3379080
966,4236,3379550,6212,3379550
966,4236,3380360,6212,3380360
967,4244,3381170,6212,3381170
967,4244,3381170,6212,3381170
967,4244,3381820,6212,3381820
967,4244,3382630,6212,3382630
967,4244,3383440,6212,3383440
967,4244,3384250,6212,3384250
967,4244,3384480,6212,3384480
967,4244,3384480,6212,3384480
967,4244,3384950,6212,3384950
967,4244,3385420,6212,3385420
967,4244,3386230,6212,3386230
967,4244,3387040,6212,3387040
968,4252,3387690,6212,3387690
968,4252,3388160,6212,3388160
968,4252,3388970,6212,3388970
968,4252,3388970,6212,3388970
968,4252,3389780,6212,3389780
968,4252,3390590,6212,3390590
968,4252,3391060,6212,3391060
968,4252,3391430,6212,3391430
968,4252,3392080,6212,3392080
968,4252,3392080,6212,3392080
968,4252,3392080,6212,3392080
968,4252,3392890,6212,3392890
968,4252,3392890,6212,3392890
968,4252,3392890,6212,3392890
968,4252,3393540,6212,3393540
968,4252,3393860,6212,3393860
969,4260,3394670,6212,3394670
969,4260,3394900,6212,3394900
969,4260,3395370,6212,3395370
969,4260,3395840,6212,3395840
969,4260,3396650,6212,3396650
969,4260,3396880,6212,3396880
969,4260,3396880,6212,3396880
969,4260,3397340,6212,3397340
969,4260,3397990,6212,3397990
969,4260,3398800,6212,3398800
969,4260,3399270,6212,3399270
969,4260,3399270,6212,3399270
969,4260,3400080,6212,3400080
969,4260,3400890,6212,3400890
969,4260,3401210,6212,3401210
970,4268,3402020,6212,3402020
970,4268,3402240,6212,3402240
970,4268,3402240,6212,3402240
970,4268,3402830,6212,3402830
970,4268,3403640,6212,3403640
970,4268,3403960,6212,3403960
970,4268,3404770,6212,3404770
970,4268,3405580,6212,3405580
970,4268,3406050,6212,3406050
970,4268,3406520,6212,3406520
970,4268,3406990,6212,3406990
970,4268,3407340,6212,3407340
970,4268,3407800,6212,3407800
970,4268,3408610,6212,3408610
970,4268,3408930,6212,3408930
971,4276,3409740,6212,3409740
971,4276,3410290,6212,3410290
971,4276,3410290,6212,3410290
971,4276,3410760,6212,3410760
971,4276,3410760,6212,3410760
971,4276,3411570,6212,3411570
971,4276,3412380,6212,3412380
971,4276,3413030,6212,3413030
971,4276,3413500,6212,3413500
971,4276,3414310,6212,3414310
971,4276,3414780,6212,3414780
971,4276,3415240,6212,3415240
972,4284,3416050,6212,3416050
972,4284,3416860,6212,3416860
972,4284,3417410,6212,3417410
972,4284,3417730,6212,3417730
972,4284,3417960,6212,3417960
972,4284,3418420,6212,3418420
972,4284,3418740,6212,3418740
972,4284,3419210,6212,3419210
972,4284,3419370,6212,3419370
972,4284,3420020,6212,3420020
972,4284,3420830,6212,3420830
972,4284,3421300,6212,3421300
972,4284,3421770,6212,3421770
972,4284,3422240,6212,3422240
973,4292,3423050,6212,3423050
973,4292,3423860,6212,3423860
973,4292,3424670,6212,3424670
973,4292,3424670,6212,3424670
973,4292,3424990,6212,3424990
973,4292,3425800,6212,3425800
973,4292,3426270,6212,3426270
973,4292,3426730,6212,3426730
973,4292,3427050,6212,3427050
973,4292,3427520,6212,3427520
973,4292,3428330,6212,3428330
973,4292,3428800,6212,3428800
973,4292,3429270,6212,3429270
973,4292,3430080,6212,3430080
974,4300,3430890,6212,3430890
974,4300,3431540,6212,3431540
974,4300,3432010,6212,3432010
974,4300,3432330,6212,3432330
974,4300,3432800,6212,3432800
974,4300,3433390,6212,3433390
974,4300,3433390,6212,3433390
974,4300,3433860,6212,3433860
974,4300,3434330,6212,3434330
974,4300,3435140,6212,3435140
974,4300,3435950,6212,3435950
974,4300,3435950,6212,3435950
974,4300,3436180,6212,3436180
974,4300,3436500,6212,3436500
975,4308,3437310,6212,3437310
975,4308,3437420,6212,3437420
975,4308,3438230,6212,3438230
975,4308,3438700,6212,3438700
975,4308,3438840,6212,3438840
975,4308,3439160,6212,3439160
975,4308,3439750,6212,3439750
975,4308,3440560,6212,3440560
975,4308,3440790,6212,3440790
975,4308,3441600,6212,3441600
975,4308,3442410,6212,3442410
975,4308,3443220,6212,3443220
975,4308,3443220,6212,3443220
976,4316,3444030,6212,3444030
976,4316,3444840,6212,3444840
976,4316,3444840,6212,3444840
976,4316,3445650,6212,3445650
976,4316,3446460,6212,3446460
976,4316,3447270,6212,3447270
976,4316,3447590,6212,3447590
976,4316,3448400,6212,3448400
976,4316,3448870,6212,3448870
976,4316,3449460,6212,3449460
976,4316,3449930,6212,3449930
976,4316,3450090,6212,3450090
976,4316,3450310,6212,3450310
977,4324,3451120,6212,3451120
977,4324,3451590,6212,3451590
977,4324,3452060,6212,3452060
977,4324,3452530,6212,3452530
977,4324,3453000,6212,3453000
977,4324,3453470,6212,3453470
977,4324,3454280,6212,3454280
977,4324,3454610,6212,3454610
977,4324,3454610,6212,3454610
977,4324,3454610,6212,3454610
977,4324,3454830,6212,3454830
977,4324,3455300,6212,3455300
977,4324,3455460,6212,3455460
977,4324,3456270,6212,3456270
977,4324,3456740,6212,3456740
977,4324,3457330,6212,3457330
977,4324,3457330,6212,3457330
977,4324,3457800,6212,3457800
978,4332,3458030,6212,3458030
978,4332,3458840,6212,3458840
978,4332,3459310,6212,3459310
978,4332,3460120,6212,3460120
978,4332,3460120,6212,3460120
978,4332,3460350,6212,3460350
978,4332,3461160,6212,3461160
978,4332,3461160,6212,3461160
978,4332,3461970,6212,3461970
978,4332,3462290,6212,3462290
978,4332,3462760,6212,3462760
978,4332,3462760,6212,3462760
978,4332,3462990,6212,3462990
978,4332,3463460,6212,3463460
978,4332,3464270,6212,3464270
978,4332,3464740,6212,3464740
978,4332,3465210,6212,3465210
979,4340,3466020,6212,3466020
979,4340,3466340,6212,3466340
979,4340,3466810,6212,3466810
979,4340,3466810,6212,3466810
979,4340,3466810,6212,3466810
979,4340,3466810,6212,3466810
979,4340,3467280,6212,3467280
979,4340,3468090,6212,3468090
979,4340,3468900,6212,3468900
979,4340,3469370,6212,3469370
979,4340,3469830,6212,3469830
979,4340,3470060,6212,3470060
979,4340,3470870,6212,3470870
979,4340,3470870,6212,3470870
979,4340,3471100,6212,3471100
979,4340,3471910,6212,3471910
980,4348,3472560,6212,3472560
980,4348,3472790,6212,3472790
980,4348,3473020,6212,3473020
980,4348,3473490,6212,3473490
980,4348,3473960,6212,3473960
980,4348,3474120,6212,3474120
980,4348,3474120,6212,3474120
980,4348,3474590,6212,3474590
980,4348,3475060,6212,3475060
980,4348,3475060,6212,3475060
980,4348,3475520,6212,3475520
980,4348,3475840,6212,3475840
980,4348,3475840,6212,3475840
980,4348,3476390,6212,3476390
980,4348,3477200,6212,3477200
980,4348,3477520,6212,3477520
980,4348,3477520,6212,3477520
980,4348,3478000,6212,3478000
980,4348,3478000,6212,3478000
981,4356,3478650,6212,3478650
981,4356,3479460,6212,3479460
981,4356,3479690,6212,3479690
981,4356,3480160,6212,3480160
981,4356,3480750,6212,3480750
981,4356,3481560,6212,3481560
981,4356,3482030,6212,3482030
981,4356,3482350,6212,3482350
981,4356,3482820,6212,3482820
981,4356,3483470,6212,3483470
981,4356,3484120,6212,3484120
981,4356,3484930,6212,3484930
982,4364,3485250,6212,3485250
982,4364,3486060,6212,3486060
982,4364,3486530,6212,3486530
982,4364,3487340,6212,3487340
982,4364,3487340,6212,3487340
982,4364,3487990,6212,3487990
982,4364,3488800,6212,3488800
982,4364,3489120,6212,3489120
982,4364,3489440,6212,3489440
982,4364,3490250,6212,3490250
982,4364,3490720,6212,3490720
982,4364,3491190,6212,3491190
982,4364,3491840,6212,3491840
982,4364,3492160,6212,3492160
983,4372,3492970,6212,3492970
983,4372,3493440,6212,3493440
983,4372,3494250,6212,3494250
983,4372,3494720,6212,3494720
983,4372,3494880,6212,3494880
983,4372,3495530,6212,3495530
983,4372,3496340,6212,3496340
983,4372,3496930,6212,3496930
983,4372,3496930,6212,3496930
983,4372,3497160,6212,3497160
983,4372,3497750,6212,3497750
983,4372,3497910,6212,3497910
983,4372,3498720,6212,3498720
984,4380,3499370,6212,3499370
984,4380,3500180,6212,3500180
984,4380,3500500,6212,3500500
984,4380,3500970,6212,3500970
984,4380,3501440,6212,3501440
984,4380,3502250,6212,3502250
984,4380,3502720,6212,3502720
984,4380,3502940,6212,3502940
984,4380,3503260,6212,3503260
984,4380,3504070,6212,3504070
984,4380,3504540,6212,3504540
984,4380,3505010,6212,3505010
984,4380,3505820,6212,3505820
985,4388,3506630,6212,3506630
985,4388,3506740,6212,3506740
985,4388,3507390,6212,3507390
985,4388,3507850,6212,3507850
985,4388,3508660,6212,3508660
985,4388,3509470,6212,3509470
985,4388,3510060,6212,3510060
985,4388,3510530,6212,3510530
985,4388,3511000,6212,3511000
985,4388,3511810,6212,3511810
985,4388,3512280,6212,3512280
986,4396,3513090,6212,3513090
986,4396,3513680,6212,3513680
986,4396,3513680,6212,3513680
986,4396,3514140,6212,3514140
986,4396,3514140,6212,3514140
986,4396,3514950,6212,3514950
986,4396,3515760,6212,3515760
986,4396,3516570,6212,3516570
986,4396,3516570,6212,3516570
986,4396,3516800,6212,3516800
986,4396,3517610,6212,3517610
986,4396,3518260,6212,3518260
986,4396,3518730,6212,3518730
987,4404,3519540,6212,3519540
987,4404,3520350,6212,3520350
987,4404,3521000,6212,3521000
987,4404,3521810,6212,3521810
987,4404,3522620,6212,3522620
987,4404,3522940,6212,3522940
987,4404,3523750,6212,3523750
987,4404,3524070,6212,3524070
987,4404,3524540,6212,3524540
987,4404,3525010,6212,3525010
987,4404,3525820,6212,3525820
987,4404,3525820,6212,3525820
987,4404,3526290,6212,3526290
988,4412,3527100,6212,3527100
988,4412,3527100,6212,3527100
988,4412,3527570,6212,3527570
988,4412,3528040,6212,3528040
988,4412,3528260,6212,3528260
988,4412,3529070,6212,3529070
988,4412,3529540,6212,3529540
988,4412,3530350,6212,3530350
988,4412,3531160,6212,3531160
988,4412,3531480,6212,3531480
988,4412,3531940,6212,3531940
988,4412,3532750,6212,3532750
988,4412,3533560,6212,3533560
989,4420,3533880,6212,3533880
989,4420,3534690,6212,3534690
989,4420,3535160,6212,3535160
989,4420,3535530,6212,3535530
989,4420,3536000,6212,3536000
989,4420,3536370,6212,3536370
989,4420,3536840,6212,3536840
989,4420,3536840,6212,3536840
989,4420,3537310,6212,3537310
989,4420,3537630,6212,3537630
989,4420,3537790,6212,3537790
989,4420,3538600,6212,3538600
989,4420,3539070,6212,3539070
989,4420,3539070,6212,3539070
989,4420,3539880,6212,3539880
989,4420,3540350,6212,3540350
990,4428,3540820,6212,3540820
990,4428,3541630,6212,3541630
990,4428,3542100,6212,3542100
990,4428,3542570,6212,3542570
990,4428,3543040,6212,3543040
990,4428,3543850,6212,3543850
990,4428,3544320,6212,3544320
990,4428,3544790,6212,3544790
990,4428,3545600,6212,3545600
990,4428,3545920,6212,3545920
990,4428,3545920,6212,3545920
990,4428,3546240,6212,3546240
990,4428,3546710,6212,3546710
991,4436,3547520,6212,3547520
991,4436,3548330,6212,3548330
991,4436,3548330,6212,3548330
991,4436,3548980,6212,3548980
991,4436,3549210,6212,3549210
991,4436,3549210,6212,3549210
991,4436,3550020,6212,3550020
991,4436,3550020,6212,3550020
991,4436,3550830,6212,3550830
991,4436,3551300,6212,3551300
991,4436,3551770,6212,3551770
991,4436,3552580,6212,3552580
991,4436,3552580,6212,3552580
991,4436,3552580,6212,3552580
991,4436,3553390,6212,3553390
992,4444,3553860,6212,3553860
992,4444,3554020,6212,3554020
992,4444,3554020,6212,3554020
992,4444,3554830,6212,3554830
992,4444,3555150,6212,3555150
992,4444,3555470,6212,3555470
992,4444,3556280,6212,3556280
992,4444,3556280,6212,3556280
992,4444,3556510,6212,3556510
992,4444,3557320,6212,3557320
992,4444,3558130,6212,3558130
992,4444,3558940,6212,3558940
992,4444,3559260,6212,3559260
992,4444,3559260,6212,3559260
992,4444,3560070,6212,3560070
993,4452,3560880,6212,3560880
993,4452,3560880,6212,3560880
993,4452,3560880,6212,3560880
993,4452,3561350,6212,3561350
993,4452,3561350,6212,3561350
993,4452,3561820,6212,3561820
993,4452,3562630,6212,3562630
993,4452,3563440,6212,3563440
993,4452,3563910,6212,3563910
993,4452,3564380,6212,3564380
993,4452,3565190,6212,3565190
993,4452,3565780,6212,3565780
993,4452,3565780,6212,3565780
993,4452,3566010,6212,3566010
993,4452,3566470,6212,3566470
993,4452,3566690,6212,3566690
993,4452,3566850,6212,3566850
993,4452,3567660,6212,3567660
994,4460,3568470,6212,3568470
994,4460,3568940,6212,3568940
994,4460,3569410,6212,3569410
994,4460,3569410,6212,3569410
994,4460,3570220,6212,3570220
994,4460,3571030,6212,3571030
994,4460,3571840,6212,3571840
994,4460,3572310,6212,3572310
994,4460,3573120,6212,3573120
994,4460,3573440,6212,3573440
994,4460,3573760,6212,3573760
994,4460,3574410,6212,3574410
995,4468,3574740,6212,3574740
995,4468,3575550,6212,3575550
995,4468,3576360,6212,3576360
995,4468,3576360,6212,3576360
995,4468,3576830,6212,3576830
995,4468,3576830,6212,3576830
995,4468,3577420,6212,3577420
995,4468,3578230,6212,3578230
995,4468,3579040,6212,3579040
995,4468,3579040,6212,3579040
995,4468,3579270,6212,3579270
995,4468,3579490,6212,3579490
995,4468,3579720,6212,3579720
995,4468,3579720,6212,3579720
995,4468,3580530,6212,3580530
995,4468,3581000,6212,3581000
996,4476,3581810,6212,3581810
996,4476,3582620,6212,3582620
996,4476,3583090,6212,3583090
996,4476,3583320,6212,3583320
996,4476,3583790,6212,3583790
996,4476,3584260,6212,3584260
996,4476,3584490,6212,3584490
996,4476,3584950,6212,3584950
996,4476,3585180,6212,3585180
996,4476,3585990,6212,3585990
996,4476,3586540,6212,3586540
996,4476,3586910,6212,3586910
996,4476,3587720,6212,3587720
996,4476,3587720,6212,3587720
997,4484,3588190,6212,3588190
997,4484,3588460,6212,3588460
997,4484,3588930,6212,3588930
997,4484,3589390,6212,3589390
997,4484,3590200,6212,3590200
997,4484,3590670,6212,3590670
997,4484,3591130,6212,3591130
997,4484,3591940,6212,3591940
997,4484,3591940,6212,3591940
997,4484,3592260,6212,3592260
997,4484,3592810,6212,3592810
997,4484,3592810,6212,3592810
997,4484,3593620,6212,3593620
997,4484,3594430,6212,3594430
998,4492,3594900,6212,3594900
998,4492,3595370,6212,3595370
998,4492,3595370,6212,3595370
998,4492,3596180,6212,3596180
998,4492,3596990,6212,3596990
998,4492,3596990,6212,3596990
998,4492,3597580,6212,3597580
998,4492,3598390,6212,3598390
998,4492,3599040,6212,3599040
998,4492,3599500,6212,3599500
998,4492,3600310,6212,3600310
999,4500,3600960,6212,3600960
999,4500,3601770,6212,3601770
999,4500,3602090,6212,3602090
999,4500,3602410,6212,3602410
999,4500,3602630,6212,3602630
999,4500,3602950,6212,3602950
999,4500,3603270,6212,3603270
999,4500,3603380,6212,3603380
999,4500,3604190,6212,3604190
999,4500,3604190,6212,3604190
999,4500,3605000,6212,3605000
999,4500,3605470,6212,3605470
999,4500,3606280,6212,3606280
999,4500,3607090,6212,3607090
999,4500,3607900,6212,3607900
999,4500,3608710,6212,3608710
1000,4508,3609180,6212,3609180
1000,4508,3609180,6212,3609180
1000,4508,3609410,6212,3609410
1000,4508,3609780,6212,3609780
1000,4508,3610590,6212,3610590
1000,4508,3610590,6212,3610590
1000,4508,3611060,6212,3611060
1000,4508,3611870,6212,3611870
1000,4508,3612340,6212,3612340
1000,4508,3612500,6212,3612500
1000,4508,3612660,6212,3612660
1000,4508,3612890,6212,3612890
1000,4508,3613000,6212,3613000
1000,4508,3613470,6212,3613470
1000,4508,3613470,6212,3613470
1000,4508,3613470,6212,3613470
1000,4508,3613940,6212,3613940
1000,4508,3613940,6212,3613940
1000,4508,3614410,6212,3614410
1000,4508,3615220,6212,3615220
1000,4508,3615220,6212,3615220
1000,4508,3616030,6212,3616030
1001,4516,3616840,6212,3616840
1001,4516,3616840,6212,3616840
1001,4516,3617160,6212,3617160
1001,4516,3617160,6212,3617160
1001,4516,3617160,6212,3617160
1001,4516,3617970,6212,3617970
1001,4516,3618780,6212,3618780
1001,4516,3619250,6212,3619250
1001,4516,3619840,6212,3619840
1001,4516,3620310,6212,3620310
1001,4516,3620780,6212,3620780
1001,4516,3621590,6212,3621590
1001,4516,3622400,6212,3622400
1001,4516,3622400,6212,3622400
1001,4516,3622400,6212,3622400
1001,4516,3622400,6212,3622400
1001,4516,3622720,6212,3622720
1002,4524,3623370,6212,3623370
1002,4524,3624180,6212,3624180
1002,4524,3624650,6212,3624650
1002,4524,3624810,6212,3624810
1002,4524,3625130,6212,3625130
1002,4524,3625600,6212,3625600
1002,4524,3625600,6212,3625600
1002,4524,3626070,6212,3626070
1002,4524,3626290,6212,3626290
1002,4524,3626760,6212,3626760
1002,4524,3627230,6212,3627230
1002,4524,3627700,6212,3627700
1002,4524,3628510,6212,3628510
1002,4524,3628980,6212,3628980
1002,4524,3628980,6212,3628980
1002,4524,3628980,6212,3628980
1003,4532,3629300,6212,3629300
1003,4532,3629300,6212,3629300
1003,4532,3629950,6212,3629950
1003,4532,3630270,6212,3630270
1003,4532,3631080,6212,3631080
1003,4532,3631080,6212,3631080
1003,4532,3631550,6212,3631550
1003,4532,3631550,6212,3631550
1003,4532,3631660,6212,3631660
1003,4532,3632130,6212,3632130
1003,4532,3632600,6212,3632600
1003,4532,3633250,6212,3633250
1003,4532,3633570,6212,3633570
1003,4532,3633800,6212,3633800
1003,4532,3634270,6212,3634270
1003,4532,3635080,6212,3635080
1004,4540,3635550,6212,3635550
1004,4540,3636010,6212,3636010
1004,4540,3636820,6212,3636820
1004,4540,3637290,6212,3637290
1004,4540,3637610,6212,3637610
1004,4540,3638080,6212,3638080
1004,4540,3638730,6212,3638730
1004,4540,3638780,6212,3638780
1004,4540,3639590,6212,3639590
1004,4540,3640400,6212,3640400
1004,4540,3640720,6212,3640720
1004,4540,3641370,6212,3641370
1004,4540,3641530,6212,3641530
1004,4540,3642340,6212,3642340
1004,4540,3642660,6212,3642660
1005,4548,3643470,6212,3643470
1005,4548,3643940,6212,3643940
1005,4548,3644260,6212,3644260
1005,4548,3645070,6212,3645070
1005,4548,3645540,6212,3645540
1005,4548,3646010,6212,3646010
1005,4548,3646480,6212,3646480
1005,4548,3647290,6212,3647290
1005,4548,3647760,6212,3647760
1005,4548,3648570,6212,3648570
1005,4548,3649380,6212,3649380
1006,4556,3650190,6212,3650190
1006,4556,3651000,6212,3651000
1006,4556,3651650,6212,3651650
1006,4556,3651880,6212,3651880
1006,4556,3652350,6212,3652350
1006,4556,3652580,6212,3652580
1006,4556,3652580,6212,3652580
1006,4556,3653390,6212,3653390
1006,4556,3653980,6212,3653980
1006,4556,3654630,6212,3654630
1006,4556,3655280,6212,3655280
1006,4556,3655750,6212,3655750
1006,4556,3656220,6212,3656220
1006,4556,3656220,6212,3656220
1007,4564,3656690,6212,3656690
1007,4564,3657010,6212,3657010
1007,4564,3657470,6212,3657470
1007,4564,3657940,6212,3657940
1007,4564,3658750,6212,3658750
1007,4564,3659220,6212,3659220
1007,4564,3659870,6212,3659870
1007,4564,3659870,6212,3659870
1007,4564,3660100,6212,3660100
1007,4564,3660750,6212,3660750
1007,4564,3661070,6212,3661070
1007,4564,3661880,6212,3661880
1007,4564,3661880,6212,3661880
1007,4564,3662040,6212,3662040
1007,4564,3662850,6212,3662850
1007,4564,3663660,6212,3663660
1008,4572,3664130,6212,3664130
1008,4572,3664240,6212,3664240
1008,4572,3664710,6212,3664710
1008,4572,3664710,6212,3664710
1008,4572,3665360,6212,3665360
1008,4572,3665590,6212,3665590
1008,4572,3666400,6212,3666400
1008,4572,3666870,6212,3666870
1008,4572,3667520,6212,3667520
1008,4572,3667750,6212,3667750
1008,4572,3668070,6212,3668070
1008,4572,3668880,6212,3668880
1008,4572,3669350,6212,3669350
1008,4572,3670000,6212,3670000
1008,4572,3670230,6212,3670230
1009,4580,3670700,6212,3670700
1009,4580,3670930,6212,3670930
1009,4580,3671280,6212,3671280
1009,4580,3671280,6212,3671280
1009,4580,3671280,6212,3671280
1009,4580,3672090,6212,3672090
1009,4580,3672090,6212,3672090
1009,4580,3672320,6212,3672320
1009,4580,3672590,6212,3672590
1009,4580,3673240,6212,3673240
1009,4580,3673700,6212,3673700
1009,4580,3674510,6212,3674510
1009,4580,3674510,6212,3674510
1009,4580,3675060,6212,3675060
1009,4580,3675870,6212,3675870
1009,4580,3675870,6212,3675870
1009,4580,3676190,6212,3676190
1009,4580,3676190,6212,3676190
1009,4580,3676510,6212,3676510
1009,4580,3676510,6212,3676510
1009,4580,3676510,6212,3676510
1009,4580,3676510,6212,3676510
1009,4580,3676830,6212,3676830
1009,4580,3676830,6212,3676830
1009,4580,3677060,6212,3677060
1010,4588,3677870,6212,3677870
1010,4588,3678520,6212,3678520
1010,4588,3679330,6212,3679330
1010,4588,3679560,6212,3679560
1010,4588,3680030,6212,3680030
1010,4588,3680580,6212,3680580
1010,4588,3681050,6212,3681050
1010,4588,3681520,6212,3681520
1010,4588,3681520,6212,3681520
1010,4588,3682330,6212,3682330
1010,4588,3682800,6212,3682800
1010,4588,3683170,6212,3683170
1010,4588,3683170,6212,3683170
1010,4588,3683760,6212,3683760
1010,4588,3684080,6212,3684080
1010,4588,3684080,6212,3684080
1011,4596,3684890,6212,3684890
1011,4596,3685700,6212,3685700
1011,4596,3685920,6212,3685920
1011,4596,3686730,6212,3686730
1011,4596,3687100,6212,3687100
1011,4596,3687570,6212,3687570
1011,4596,3688120,6212,3688120
1011,4596,3688770,6212,3688770
1011,4596,3689090,6212,3689090
1011,4596,3689550,6212,3689550
1011,4596,3690360,6212,3690360
1011,4596,3690360,6212,3690360
1011,4596,3690360,6212,3690360
1011,4596,3690820,6212,3690820
1011,4596,3691290,6212,3691290
1012,4604,3692100,6212,3692100
1012,4604,3692420,6212,3692420
1012,4604,3693230,6212,3693230
1012,4604,3694040,6212,3694040
1012,4604,3694510,6212,3694510
1012,4604,3694970,6212,3694970
1012,4604,3694970,6212,3694970
1012,4604,3695440,6212,3695440
1012,4604,3695760,6212,3695760
1012,4604,3696230,6212,3696230
1012,4604,3697040,6212,3697040
1012,4604,3697850,6212,3697850
1013,4612,3698660,6212,3698660
1013,4612,3699310,6212,3699310
1013,4612,3699310,6212,3699310
1013,4612,3699530,6212,3699530
1013,4612,3699530,6212,3699530
1013,4612,3700340,6212,3700340
1013,4612,3700660,6212,3700660
1013,4612,3700660,6212,3700660
1013,4612,3700660,6212,3700660
1013,4612,3700980,6212,3700980
1013,4612,3701450,6212,3701450
1013,4612,3701920,6212,3701920
1013,4612,3702240,6212,3702240
1013,4612,3702710,6212,3702710
1013,4612,3703520,6212,3703520
1013,4612,3704070,6212,3704070
1013,4612,3704390,6212,3704390
1014,4620,3705200,6212,3705200
1014,4620,3705360,6212,3705360
1014,4620,3706170,6212,3706170
1014,4620,3706640,6212,3706640
1014,4620,3707100,6212,3707100
1014,4620,3707580,6212,3707580
1014,4620,3707900,6212,3707900
1014,4620,3708710,6212,3708710
1014,4620,3709520,6212,3709520
1014,4620,3709980,6212,3709980
1014,4620,3710790,6212,3710790
1014,4620,3711260,6212,3711260
1015,4628,3712070,6212,3712070
1015,4628,3712540,6212,3712540
1015,4628,3713350,6212,3713350
1015,4628,3713820,6212,3713820
1015,4628,3714630,6212,3714630
1015,4628,3715280,6212,3715280
1015,4628,3715750,6212,3715750
1015,4628,3716560,6212,3716560
1015,4628,3717030,6212,3717030
1015,4628,3717350,6212,3717350
1015,4628,3718160,6212,3718160
1015,4628,3718630,6212,3718630
1016,4636,3719000,6212,3719000
1016,4636,3719810,6212,3719810
1016,4636,3720620,6212,3720620
1016,4636,3721090,6212,3721090
1016,4636,3721900,6212,3721900
1016,4636,3722710,6212,3722710
1016,4636,3723520,6212,3723520
1016,4636,3723520,6212,3723520
1016,4636,3724330,6212,3724330
1016,4636,3725140,6212,3725140
1017,4644,3725610,6212,3725610
1017,4644,3726080,6212,3726080
1017,4644,3726890,6212,3726890
1017,4644,3727360,6212,3727360
1017,4644,3728170,6212,3728170
1017,4644,3728630,6212,3728630
1017,4644,3728850,6212,3728850
1017,4644,3729320,6212,3729320
1017,4644,3730130,6212,3730130
1017,4644,3730600,6212,3730600
1017,4644,3730600,6212,3730600
1017,4644,3731070,6212,3731070
1017,4644,3731880,6212,3731880
1017,4644,3732110,6212,3732110
1018,4652,3732920,6212,3732920
1018,4652,3733240,6212,3733240
1018,4652,3734050,6212,3734050
1018,4652,3734860,6212,3734860
1018,4652,3735670,6212,3735670
1018,4652,3736480,6212,3736480
1018,4652,3736950,6212,3736950
1018,4652,3736950,6212,3736950
1018,4652,3737110,6212,3737110
1018,4652,3737920,6212,3737920
1018,4652,3738570,6212,3738570
1019,4660,3739050,6212,3739050
1019,4660,3739860,6212,3739860
1019,4660,3740020,6212,3740020
1019,4660,3740340,6212,3740340
1019,4660,3740810,6212,3740810
1019,4660,3741280,6212,3741280
1019,4660,3741280,6212,3741280
1019,4660,3741750,6212,3741750
1019,4660,3742220,6212,3742220
1019,4660,3742540,6212,3742540
1019,4660,3742860,6212,3742860
1019,4660,3743670,6212,3743670
1019,4660,3744140,6212,3744140
1019,4660,3744950,6212,3744950
1019,4660,3745540,6212,3745540
1020,4668,3746350,6212,3746350
1020,4668,3746350,6212,3746350
1020,4668,3746820,6212,3746820
1020,4668,3746820,6212,3746820
1020,4668,3747290,6212,3747290
1020,4668,3747450,6212,3747450
1020,4668,3747450,6212,3747450
1020,4668,3747670,6212,3747670
1020,4668,3748480,6212,3748480
