name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0491-openb-node-1096,,T4,104,2,549755813888,15109,8,3284,549755813888,60,906,60,906,0,0,0,0,0,0,0,0,0,0,0,0,120,1812
0492-openb-node-1109,,G2,96,8,412316860416,20000,13,3456,412316860416,190,3800,160,3200,190,3800,190,3800,80,1600,60,1200,60,1200,190,3800,1120,22400
0493-openb-node-0214,,V100M32,96,8,824633720832,32510,15,780,824633720832,190,6176,80,2600,190,6176,160,5201,90,2925,190,6176,210,6827,190,6176,1300,42257
0494-openb-node-0446,,G2,96,8,412316860416,20000,15,180,412316860416,30,600,190,3800,60,1200,30,600,70,1400,190,3800,80,1600,190,3800,840,16800
0495-openb-node-0203,,T4,104,2,549755813888,15109,7,696,549755813888,30,453,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0496-openb-node-0935,,G2,96,8,412316860416,20000,14,1668,412316860416,30,600,90,1800,60,1200,30,600,190,3800,190,3800,30,600,70,1400,690,13800
0497-openb-node-0599,,T4,104,2,549755813888,15109,9,640,549755813888,30,453,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0498-openb-node-0474,,G2,96,8,412316860416,20000,13,3168,412316860416,80,1600,60,1200,190,3800,60,1200,190,3800,190,3800,190,3800,80,1600,1040,20800
0499-openb-node-0664,,G2,96,8,412316860416,20000,14,2912,412316860416,190,3800,20,400,60,1200,190,3800,30,600,130,2600,60,1200,60,1200,740,14800
0500-openb-node-0091,,G2,96,8,412316860416,20000,15,3588,412316860416,190,3800,190,3800,190,3800,210,4200,0,0,60,1200,190,3800,90,1800,1120,22400
0501-openb-node-0479,,P100,8,1,64424509440,16280,1,0,64424509440,560,9116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,9116
