name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0000-openb-node-0260,,G2,96,8,412316860416,20000,11,3292,412316860416,0,0,0,0,0,0,190,3800,0,0,0,0,190,3800,0,0,380,7600
0001-openb-node-0858,,G2,96,8,412316860416,20000,8,1768,412316860416,0,0,0,0,0,0,0,0,530,10600,530,10600,1000,20000,60,1200,2120,42400
0002-openb-node-0619,,G2,96,8,412316860416,20000,11,380,412316860416,0,0,0,0,190,3800,310,6200,0,0,530,10600,530,10600,160,3200,1720,34400
0003-openb-node-0582,,G2,96,8,412316860416,20000,8,3024,412316860416,0,0,0,0,350,7000,0,0,1000,20000,60,1200,1000,20000,190,3800,2600,52000
0004-openb-node-0882,,T4,104,2,549755813888,15109,5,24384,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0005-openb-node-1135,,G2,96,8,412316860416,20000,9,2654,412316860416,0,0,190,3800,190,3800,0,0,0,0,0,0,30,600,0,0,410,8200
0006-openb-node-0431,,P100,16,2,128849018880,16280,3,0,128849018880,570,9279,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1570,25559
0007-openb-node-1096,,T4,104,2,549755813888,15109,4,24700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0008-openb-node-1052,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0009-openb-node-0985,,P100,16,2,128849018880,16280,2,92,128849018880,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,8628
0010-openb-node-1151,,T4,104,2,549755813888,15109,6,27292,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0011-openb-node-1171,,G2,96,8,412316860416,20000,10,1548,412316860416,0,0,0,0,0,0,0,0,310,6200,190,3800,1000,20000,530,10600,2030,40600
0012-openb-node-0016,,P100,64,2,274877906944,16280,3,36792,274877906944,30,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,488
0013-openb-node-0003,,P100,64,2,274877906944,16280,6,26296,274877906944,30,488,30,488,0,0,0,0,0,0,0,0,0,0,0,0,60,976
0014-openb-node-0877,,T4,104,2,549755813888,15109,5,29648,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0015-openb-node-0256,,V100M32,96,8,824633720832,32510,10,10422,824633720832,0,0,70,2275,190,6176,0,0,0,0,0,0,0,0,210,6827,470,15278
0016-openb-node-0382,,G2,96,8,412316860416,20000,10,4396,412316860416,0,0,0,0,0,0,0,0,190,3800,190,3800,0,0,60,1200,440,8800
0017-openb-node-0280,,G2,96,8,412316860416,20000,9,138,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0018-openb-node-0080,,G2,96,8,412316860416,20000,7,2544,412316860416,0,0,190,3800,190,3800,190,3800,1000,20000,1000,20000,1000,20000,1000,20000,4570,91400
0019-openb-node-0320,,G3,128,8,824633720832,30000,8,23192,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0020-openb-node-1170,,G3,128,8,824633720832,30000,11,1080,824633720832,0,0,0,0,0,0,350,10500,190,5700,70,2100,210,6300,190,5700,1010,30300
0021-openb-node-0764,,G2,96,8,412316860416,20000,9,10940,412316860416,0,0,0,0,0,0,0,0,0,0,30,600,0,0,190,3800,220,4400
0022-openb-node-0717,,T4,104,2,549755813888,15109,6,56196,549755813888,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1208
0023-openb-node-0074,,G2,96,8,412316860416,20000,11,5032,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,130,2600,30,600,350,7000
0024-openb-node-0430,,P100,16,2,128849018880,16280,3,1696,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0025-openb-node-0466,,G2,96,8,412316860416,20000,9,536,412316860416,0,0,190,3800,190,3800,0,0,0,0,0,0,0,0,0,0,380,7600
0026-openb-node-0989,,P100,8,2,64424509440,16280,2,1696,64424509440,190,3093,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,380,6186
0027-openb-node-0321,,G2,96,8,412316860416,20000,10,3084,412316860416,0,0,0,0,0,0,350,7000,0,0,0,0,190,3800,190,3800,730,14600
0028-openb-node-0014,,P100,64,2,274877906944,16280,5,17648,274877906944,140,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2279
0029-openb-node-1026,,T4,104,2,549755813888,15109,4,63892,549755813888,10,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,151
0030-openb-node-0019,,P100,64,2,274877906944,16280,6,3092,274877906944,0,0,80,1302,0,0,0,0,0,0,0,0,0,0,0,0,80,1302
0031-openb-node-0780,,T4,104,2,549755813888,15109,6,53040,549755813888,30,453,180,2719,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0032-openb-node-0849,,G2,96,8,412316860416,20000,6,2592,412316860416,0,0,0,0,0,0,0,0,1000,20000,1000,20000,1000,20000,1000,20000,4000,80000
0033-openb-node-0775,,T4,104,2,549755813888,15109,5,38440,549755813888,0,0,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,70,1057
0034-openb-node-1196,,T4,104,2,549755813888,15109,3,68700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0035-openb-node-1066,,G2,96,8,412316860416,20000,10,2596,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,60,1200,250,5000
0036-openb-node-0853,,G2,96,8,412316860416,20000,11,3536,412316860416,0,0,0,0,0,0,190,3800,0,0,350,7000,530,10600,0,0,1070,21400
0037-openb-node-1080,,V100M16,8,1,34359738368,16160,1,4848,34359738368,190,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3070
0038-openb-node-0912,,G2,96,8,412316860416,20000,10,11876,412316860416,0,0,0,0,0,0,0,0,60,1200,190,3800,0,0,0,0,250,5000
0039-openb-node-0477,,G2,96,8,412316860416,20000,11,3944,412316860416,0,0,90,1800,0,0,0,0,190,3800,0,0,0,0,190,3800,470,9400
0040-openb-node-0632,,G2,96,8,412316860416,20000,10,2940,412316860416,0,0,0,0,310,6200,0,0,0,0,0,0,190,3800,0,0,500,10000
0041-openb-node-1161,,T4,104,2,549755813888,15109,4,65690,549755813888,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0042-openb-node-0333,,G3,128,8,824633720832,30000,9,24188,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,190,5700,0,0,190,5700
0043-openb-node-1003,,P100,16,2,128849018880,16280,2,940,128849018880,530,8628,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,720,11721
0044-openb-node-0169,,G3,128,8,824633720832,30000,13,10712,824633720832,190,5700,190,5700,190,5700,60,1800,60,1800,60,1800,120,3600,0,0,870,26100
0045-openb-node-0141,,G2,96,8,412316860416,20000,13,2732,412316860416,0,0,0,0,0,0,0,0,190,3800,190,3800,30,600,400,8000,810,16200
0046-openb-node-0681,,G2,96,8,412316860416,20000,9,996,412316860416,0,0,0,0,0,0,0,0,630,12600,0,0,0,0,190,3800,820,16400
0047-openb-node-0561,,G2,96,8,412316860416,20000,4,8648,412316860416,0,0,0,0,0,0,0,0,530,10600,0,0,1000,20000,190,3800,1720,34400
0048-openb-node-0153,,G2,96,8,412316860416,20000,8,2166,412316860416,0,0,530,10600,0,0,0,0,530,10600,1000,20000,350,7000,1000,20000,3410,68200
0049-openb-node-0390,,T4,104,2,549755813888,15109,6,27196,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0050-openb-node-0928,,T4,104,2,549755813888,15109,4,65882,549755813888,0,0,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0051-openb-node-0384,,G2,96,8,412316860416,20000,10,2640,412316860416,0,0,0,0,680,13600,0,0,530,10600,0,0,130,2600,190,3800,1530,30600
0052-openb-node-0893,,G2,96,8,412316860416,20000,10,32,412316860416,0,0,0,0,530,10600,530,10600,0,0,0,0,160,3200,540,10800,1760,35200
0053-openb-node-0065,,V100M32,96,8,824633720832,32510,7,2700,824633720832,0,0,0,0,0,0,0,0,1000,32510,1000,32510,360,11703,1000,32510,3360,109233
0054-openb-node-0511,,G2,96,8,412316860416,20000,6,874,412316860416,0,0,0,0,0,0,0,0,1000,20000,1000,20000,1000,20000,530,10600,3530,70600
0055-openb-node-0282,,G2,96,8,412316860416,20000,13,960,412316860416,0,0,380,7600,30,600,410,8200,0,0,0,0,80,1600,190,3800,1090,21800
0056-openb-node-0168,,G3,128,8,824633720832,30000,11,24632,824633720832,0,0,0,0,190,5700,0,0,0,0,40,1200,60,1800,0,0,290,8700
0057-openb-node-0957,,G2,96,8,412316860416,20000,11,2726,412316860416,0,0,530,10600,0,0,0,0,0,0,0,0,190,3800,530,10600,1250,25000
0058-openb-node-0543,,P100,16,2,128849018880,16280,2,940,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0059-openb-node-0422,,T4,104,2,549755813888,15109,4,36784,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0060-openb-node-0391,,T4,104,2,549755813888,15109,5,34140,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0061-openb-node-0646,,T4,104,2,549755813888,15109,6,33332,549755813888,0,0,160,2417,0,0,0,0,0,0,0,0,0,0,0,0,160,2417
0062-openb-node-0211,,T4,104,2,549755813888,15109,4,36800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0063-openb-node-0380,,P100,16,2,128849018880,16280,3,2848,128849018880,0,0,220,3581,0,0,0,0,0,0,0,0,0,0,0,0,220,3581
0064-openb-node-0799,,T4,96,4,412316860416,15109,6,5592,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0065-openb-node-0433,,G2,96,8,412316860416,20000,11,4784,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,70,1400,40,800,300,6000
0066-openb-node-0761,,T4,104,2,549755813888,15109,5,16800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0067-openb-node-0898,,P100,16,2,128849018880,16280,3,848,128849018880,80,1302,770,12535,0,0,0,0,0,0,0,0,0,0,0,0,850,13837
0068-openb-node-1035,,G2,96,8,412316860416,20000,10,232,412316860416,190,3800,0,0,0,0,0,0,60,1200,60,1200,0,0,0,0,310,6200
0069-openb-node-1169,,G2,96,8,412316860416,20000,9,10826,412316860416,190,3800,0,0,190,3800,0,0,0,0,0,0,0,0,190,3800,570,11400
0070-openb-node-0848,,G2,96,8,412316860416,20000,11,428,412316860416,0,0,0,0,80,1600,0,0,0,0,160,3200,190,3800,0,0,430,8600
0071-openb-node-1022,,G2,96,8,412316860416,20000,11,12332,412316860416,190,3800,0,0,0,0,0,0,190,3800,210,4200,0,0,60,1200,650,13000
0072-openb-node-1089,,P100,16,2,128849018880,16280,2,9696,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0073-openb-node-0792,,G2,96,8,412316860416,20000,10,16692,412316860416,0,0,0,0,0,0,190,3800,190,3800,0,0,0,0,190,3800,570,11400
0074-openb-node-0089,,G2,96,8,412316860416,20000,10,5232,412316860416,0,0,190,3800,0,0,0,0,190,3800,0,0,190,3800,210,4200,780,15600
0075-openb-node-0913,,G2,96,8,412316860416,20000,10,7918,412316860416,0,0,190,3800,0,0,0,0,190,3800,0,0,190,3800,60,1200,630,12600
0076-openb-node-0366,,G2,96,8,412316860416,20000,10,1584,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800,30,600,410,8200
0077-openb-node-0145,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0078-openb-node-0788,,T4,104,2,549755813888,15109,4,5292,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0079-openb-node-0443,,G2,96,8,412316860416,20000,10,4048,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800
0080-openb-node-0178,,G2,96,8,412316860416,20000,8,10128,412316860416,0,0,190,3800,0,0,0,0,0,0,0,0,0,0,0,0,190,3800
0081-openb-node-0444,,V100M32,96,8,824633720832,32510,11,2890,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,120,3901,0,0,120,3901
0082-openb-node-1127,,T4,104,2,549755813888,15109,3,49300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0083-openb-node-0527,,T4,104,2,549755813888,15109,5,12440,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0084-openb-node-0704,,T4,104,2,549755813888,15109,5,73196,549755813888,190,2870,30,453,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0085-openb-node-0136,,T4,104,2,549755813888,15109,4,53492,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0086-openb-node-0824,,V100M16,32,4,137438953472,16160,4,1448,137438953472,0,0,0,0,530,8564,0,0,0,0,0,0,0,0,0,0,530,8564
0087-openb-node-0529,,T4,104,2,549755813888,15109,3,64200,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0088-openb-node-0987,,T4,104,2,549755813888,15109,3,82296,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0089-openb-node-0075,,G2,96,8,412316860416,20000,11,5420,412316860416,0,0,0,0,190,3800,190,3800,190,3800,60,1200,70,1400,210,4200,910,18200
0090-openb-node-0721,,T4,104,2,549755813888,15109,5,44892,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0091-openb-node-0311,,G2,96,8,412316860416,20000,11,2788,412316860416,0,0,0,0,190,3800,0,0,0,0,0,0,30,600,0,0,220,4400
0092-openb-node-0121,,T4,104,2,549755813888,15109,6,292,549755813888,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0093-openb-node-0813,,G2,96,8,412316860416,20000,9,21878,412316860416,0,0,0,0,0,0,0,0,0,0,30,600,190,3800,190,3800,410,8200
0094-openb-node-0285,,G2,96,8,412316860416,20000,11,84,412316860416,0,0,0,0,0,0,0,0,190,3800,200,4000,190,3800,350,7000,930,18600
0095-openb-node-0331,,G2,96,8,412316860416,20000,9,428,412316860416,0,0,0,0,0,0,190,3800,190,3800,0,0,60,1200,190,3800,630,12600
0096-openb-node-0506,,G2,96,8,412316860416,20000,9,4792,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,60,1200,0,0,60,1200
0097-openb-node-0917,,G2,96,8,412316860416,20000,9,1824,412316860416,0,0,0,0,530,10600,0,0,0,0,530,10600,190,3800,210,4200,1460,29200
0098-openb-node-0309,,G3,128,8,824633720832,30000,9,1244,824633720832,0,0,0,0,0,0,0,0,190,5700,1000,30000,680,20400,190,5700,2060,61800
0099-openb-node-0081,,G2,96,8,412316860416,20000,10,680,412316860416,0,0,0,0,0,0,50,1000,190,3800,770,15400,1000,20000,190,3800,2200,44000
0100-openb-node-0980,,G2,96,8,412316860416,20000,8,936,412316860416,0,0,450,9000,190,3800,0,0,1000,20000,190,3800,1000,20000,530,10600,3360,67200
0101-openb-node-0284,,P100,16,2,128849018880,16280,3,2848,128849018880,190,3093,220,3581,0,0,0,0,0,0,0,0,0,0,0,0,410,6674
0102-openb-node-1085,,G2,96,8,412316860416,20000,9,54,412316860416,0,0,0,0,0,0,0,0,0,0,60,1200,530,10600,0,0,590,11800
0103-openb-node-0322,,G2,96,8,412316860416,20000,9,2648,412316860416,0,0,210,4200,0,0,0,0,630,12600,0,0,0,0,0,0,840,16800
0104-openb-node-1077,,G2,96,8,412316860416,20000,11,9380,412316860416,0,0,70,1400,0,0,200,4000,190,3800,0,0,0,0,60,1200,520,10400
0105-openb-node-0327,,G2,96,8,412316860416,20000,10,2888,412316860416,0,0,0,0,70,1400,0,0,0,0,0,0,0,0,190,3800,260,5200
0106-openb-node-0381,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,410,6674,0,0,0,0,0,0,0,0,0,0,0,0,410,6674
0107-openb-node-0680,,T4,104,2,549755813888,15109,3,64400,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0108-openb-node-0603,,T4,104,2,549755813888,15109,5,47776,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0109-openb-node-0404,,T4,104,2,549755813888,15109,6,13740,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
