ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
multigpu40,0.0,1.3,42,1.0,4a54,Random1000desharemdf81a,share,random,f81a,1132,8746,55.3,96.4,89.9,292177058988032.0,5990.0,5586440.0,27.13,18.44,2.61,39.13,2.14,10.55,0.0,97.39,528302452244480.0,6212.0,6212000.0
