name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0967-openb-node-0266,,G2,96,8,412316860416,20000,8,688,412316860416,0,0,0,0,0,0,0,0,0,0,1000,20000,190,3800,190,3800,1380,27600
0968-openb-node-1212,,G2,96,8,412316860416,20000,11,3926,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,30,600,310,6200,340,6800
0969-openb-node-0208,,T4,104,2,549755813888,15109,7,17040,549755813888,0,0,120,1813,0,0,0,0,0,0,0,0,0,0,0,0,120,1813
0970-openb-node-0759,,T4,104,2,549755813888,15109,5,56696,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0971-openb-node-1095,,T4,104,2,549755813888,15109,5,27600,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0972-openb-node-0248,,V100M16,64,8,274877906944,16160,6,1490,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,1000,16160,1000,16160,2000,32320
0973-openb-node-0215,,G2,96,8,412316860416,20000,9,844,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,680,13600,0,0,680,13600
0974-openb-node-1008,,G2,96,8,412316860416,20000,9,7428,412316860416,0,0,190,3800,350,7000,190,3800,0,0,0,0,0,0,230,4600,960,19200
0975-openb-node-0958,,G2,96,8,412316860416,20000,10,2272,412316860416,0,0,0,0,0,0,190,3800,350,7000,0,0,530,10600,680,13600,1750,35000
0976-openb-node-0054,,G2,96,8,412316860416,20000,11,136,412316860416,0,0,190,3800,0,0,0,0,60,1200,0,0,190,3800,190,3800,630,12600
0977-openb-node-0583,,G2,96,8,412316860416,20000,8,2940,412316860416,0,0,0,0,0,0,0,0,0,0,1000,20000,190,3800,530,10600,1720,34400
0978-openb-node-0189,,G2,96,8,412316860416,20000,10,22780,412316860416,0,0,0,0,190,3800,60,1200,0,0,30,600,0,0,0,0,280,5600
0979-openb-node-0303,,G2,96,8,412316860416,20000,9,1332,412316860416,0,0,190,3800,0,0,0,0,300,6000,530,10600,530,10600,530,10600,2080,41600
0980-openb-node-0597,,T4,104,2,549755813888,15109,5,55592,549755813888,0,0,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0981-openb-node-0623,,G2,96,8,412316860416,20000,10,232,412316860416,0,0,0,0,0,0,190,3800,300,6000,0,0,30,600,0,0,520,10400
0982-openb-node-0770,,G2,96,8,412316860416,20000,8,3322,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0983-openb-node-0731,,T4,104,2,549755813888,15109,4,62882,549755813888,120,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1813
0984-openb-node-0550,,G2,96,8,412316860416,20000,10,5428,412316860416,0,0,0,0,0,0,30,600,0,0,190,3800,190,3800,190,3800,600,12000
0985-openb-node-0754,,T4,104,2,549755813888,15109,5,31500,549755813888,60,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0986-openb-node-0462,,G2,96,8,412316860416,20000,11,2144,412316860416,0,0,0,0,0,0,0,0,20,400,40,800,0,0,0,0,60,1200
0987-openb-node-0804,,G2,96,8,412316860416,20000,13,370,412316860416,0,0,0,0,300,6000,0,0,30,600,120,2400,90,1800,190,3800,730,14600
