ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
multigpu20,0.0,1.3,43,1.0,b22c,BestFit1000desharemd33d2,share,best,33d2,2248,8324,59.7,98.7,94.1,315631639461888.0,6134.0,5846600.0,49.63,13.12,1.94,21.97,1.45,11.89,0.0,98.06,528302452244480.0,6212.0,6212000.0
