name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0795-openb-node-0815,,G2,96,8,412316860416,20000,11,2500,412316860416,0,0,0,0,210,4200,0,0,130,2600,0,0,0,0,0,0,340,6800
0796-openb-node-0969,,G3,128,8,824633720832,30000,11,1648,824633720832,0,0,0,0,0,0,190,5700,0,0,0,0,0,0,0,0,190,5700
0797-openb-node-1089,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0798-openb-node-1094,,T4,104,2,549755813888,15109,7,7492,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0799-openb-node-0285,,G2,96,8,412316860416,20000,9,882,412316860416,0,0,0,0,190,3800,190,3800,0,0,0,0,0,0,190,3800,570,11400
0800-openb-node-0313,,G3,128,8,824633720832,30000,12,1248,824633720832,60,1800,0,0,0,0,30,900,0,0,0,0,60,1800,0,0,150,4500
0801-openb-node-1143,,P100,16,2,128849018880,16280,2,800,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0802-openb-node-1181,,T4,104,2,549755813888,15109,2,89448,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0803-openb-node-0567,,T4,104,2,549755813888,15109,5,4700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0804-openb-node-0054,,G2,96,8,412316860416,20000,11,1026,412316860416,0,0,0,0,60,1200,0,0,190,3800,190,3800,0,0,190,3800,630,12600
0805-openb-node-0296,,T4,104,2,549755813888,15109,5,1782,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0806-openb-node-0710,,P100,16,2,128849018880,16280,2,700,128849018880,0,0,770,12535,0,0,0,0,0,0,0,0,0,0,0,0,770,12535
0807-openb-node-0234,,T4,104,2,549755813888,15109,6,648,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0808-openb-node-0405,,G2,96,8,412316860416,20000,10,2340,412316860416,0,0,0,0,130,2600,0,0,0,0,0,0,0,0,0,0,130,2600
0809-openb-node-0924,,G2,96,8,412316860416,20000,9,3888,412316860416,60,1200,190,3800,0,0,0,0,0,0,0,0,0,0,190,3800,440,8800
0810-openb-node-0821,,G2,96,8,412316860416,20000,11,2426,412316860416,0,0,0,0,0,0,120,2400,0,0,40,800,0,0,0,0,160,3200
0811-openb-node-0484,,G2,96,8,412316860416,20000,12,3376,412316860416,60,1200,0,0,0,0,190,3800,190,3800,0,0,30,600,190,3800,660,13200
0812-openb-node-0731,,T4,104,2,549755813888,15109,2,97696,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0813-openb-node-1136,,G2,96,8,412316860416,20000,11,5718,412316860416,190,3800,70,1400,0,0,0,0,190,3800,190,3800,0,0,0,0,640,12800
0814-openb-node-0917,,G2,96,8,412316860416,20000,9,2144,412316860416,0,0,0,0,0,0,190,3800,0,0,190,3800,0,0,0,0,380,7600
0815-openb-node-1061,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0816-openb-node-0524,,V100M32,96,8,824633720832,32510,9,530,824633720832,0,0,0,0,0,0,0,0,0,0,350,11378,0,0,190,6176,540,17554
0817-openb-node-0888,,T4,104,2,549755813888,15109,2,89448,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0818-openb-node-0080,,G2,96,8,412316860416,20000,10,532,412316860416,0,0,0,0,60,1200,0,0,190,3800,60,1200,0,0,0,0,310,6200
0819-openb-node-0161,,P100,16,2,128849018880,16280,2,3038,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0820-openb-node-1120,,T4,104,2,549755813888,15109,5,4800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0821-openb-node-0523,,T4,104,2,549755813888,15109,6,792,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0822-openb-node-0110,,G2,96,8,412316860416,20000,11,3028,412316860416,0,0,0,0,60,1200,190,3800,190,3800,30,600,190,3800,0,0,660,13200
0823-openb-node-0893,,G2,96,8,412316860416,20000,11,3870,412316860416,120,2400,0,0,70,1400,0,0,30,600,0,0,0,0,0,0,220,4400
0824-openb-node-1166,,G3,128,8,824633720832,30000,11,380,824633720832,190,5700,0,0,0,0,30,900,0,0,190,5700,0,0,0,0,410,12300
0825-openb-node-0900,,G2,96,8,412316860416,20000,10,2988,412316860416,0,0,190,3800,0,0,0,0,0,0,70,1400,0,0,190,3800,450,9000
0826-openb-node-0778,,T4,104,2,549755813888,15109,5,4100,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0827-openb-node-0906,,T4,104,2,549755813888,15109,2,96696,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0828-openb-node-0357,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0829-openb-node-0740,,G2,96,8,412316860416,20000,10,2778,412316860416,30,600,60,1200,190,3800,0,0,0,0,0,0,0,0,0,0,280,5600
0830-openb-node-1097,,T4,104,2,549755813888,15109,6,5032,549755813888,60,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0831-openb-node-0433,,G2,96,8,412316860416,20000,3,7300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0832-openb-node-0542,,P100,16,2,128849018880,16280,2,4000,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0833-openb-node-0599,,T4,104,2,549755813888,15109,7,500,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0834-openb-node-0609,,T4,104,2,549755813888,15109,2,86648,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0835-openb-node-1036,,G2,96,8,412316860416,20000,11,1236,412316860416,0,0,0,0,0,0,0,0,30,600,190,3800,0,0,0,0,220,4400
0836-openb-node-0188,,G2,96,8,412316860416,20000,12,2332,412316860416,0,0,0,0,0,0,60,1200,80,1600,80,1600,80,1600,0,0,300,6000
0837-openb-node-1001,,G2,96,8,412316860416,20000,10,3896,412316860416,190,3800,0,0,0,0,0,0,0,0,190,3800,80,1600,0,0,460,9200
0838-openb-node-0570,,G2,96,8,412316860416,20000,11,1228,412316860416,20,400,30,600,0,0,0,0,0,0,190,3800,190,3800,0,0,430,8600
0839-openb-node-0933,,G2,96,8,412316860416,20000,9,3312,412316860416,450,9000,0,0,0,0,0,0,30,600,0,0,450,9000,190,3800,1120,22400
0840-openb-node-0996,,V100M16,32,4,137438953472,16160,2,1992,137438953472,0,0,0,0,1000,16160,1000,16160,0,0,0,0,0,0,0,0,2000,32320
0841-openb-node-1175,,T4,104,2,549755813888,15109,2,89548,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0842-openb-node-0336,,G3,128,8,824633720832,30000,12,3736,824633720832,0,0,0,0,30,900,0,0,190,5700,0,0,0,0,0,0,220,6600
0843-openb-node-0600,,T4,104,2,549755813888,15109,3,84940,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0844-openb-node-0086,,G2,96,8,412316860416,20000,9,1116,412316860416,0,0,60,1200,0,0,0,0,0,0,530,10600,190,3800,0,0,780,15600
0845-openb-node-0264,,V100M16,64,8,274877906944,16160,10,248,274877906944,0,0,0,0,0,0,0,0,10,161,0,0,0,0,0,0,10,161
0846-openb-node-0668,,G2,96,8,412316860416,20000,8,116,412316860416,350,7000,60,1200,0,0,0,0,0,0,0,0,190,3800,1000,20000,1600,32000
0847-openb-node-0186,,G2,96,8,412316860416,20000,12,1088,412316860416,0,0,0,0,30,600,190,3800,0,0,0,0,0,0,0,0,220,4400
0848-openb-node-1174,,T4,104,2,549755813888,15109,5,200,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0849-openb-node-0526,,G2,96,8,412316860416,20000,9,6132,412316860416,0,0,0,0,0,0,0,0,210,4200,0,0,770,15400,0,0,980,19600
0850-openb-node-0071,,V100M16,32,4,137438953472,16160,3,600,137438953472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0851-openb-node-0800,,T4,104,2,549755813888,15109,6,1400,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0852-openb-node-0390,,T4,104,2,549755813888,15109,2,89448,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0853-openb-node-0193,,P100,16,2,128849018880,16280,2,940,128849018880,530,8628,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,720,11721
0854-openb-node-0557,,V100M16,32,4,137438953472,16160,4,4586,137438953472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0855-openb-node-0582,,G2,96,8,412316860416,20000,11,1032,412316860416,0,0,0,0,0,0,120,2400,70,1400,0,0,360,7200,190,3800,740,14800
0856-openb-node-0814,,V100M32,96,8,824633720832,32510,10,3428,824633720832,0,0,0,0,70,2275,0,0,0,0,0,0,0,0,90,2925,160,5200
0857-openb-node-0649,,T4,104,2,549755813888,15109,2,97696,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0858-openb-node-0547,,G2,96,8,412316860416,20000,11,4736,412316860416,0,0,0,0,0,0,70,1400,0,0,190,3800,190,3800,190,3800,640,12800
0859-openb-node-0770,,G2,96,8,412316860416,20000,10,224,412316860416,190,3800,0,0,0,0,0,0,190,3800,190,3800,60,1200,190,3800,820,16400
0860-openb-node-0026,,G2,96,8,412316860416,20000,9,800,412316860416,0,0,0,0,200,4000,0,0,0,0,0,0,530,10600,0,0,730,14600
0861-openb-node-0555,,G2,96,8,412316860416,20000,10,2818,412316860416,0,0,0,0,160,3200,0,0,0,0,180,3600,0,0,0,0,340,6800
0862-openb-node-0943,,T4,104,2,549755813888,15109,6,7800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0863-openb-node-0021,,P100,64,2,274877906944,16280,4,92,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0864-openb-node-0818,,G2,96,8,412316860416,20000,10,1436,412316860416,0,0,0,0,30,600,0,0,0,0,0,0,0,0,190,3800,220,4400
0865-openb-node-0645,,T4,104,2,549755813888,15109,7,4292,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0866-openb-node-0075,,G2,96,8,412316860416,20000,11,2236,412316860416,190,3800,0,0,0,0,190,3800,350,7000,190,3800,0,0,0,0,920,18400
0867-openb-node-0216,,G2,96,8,412316860416,20000,10,1328,412316860416,160,3200,190,3800,0,0,0,0,0,0,0,0,450,9000,0,0,800,16000
0868-openb-node-0189,,G2,96,8,412316860416,20000,9,3610,412316860416,0,0,0,0,0,0,0,0,190,3800,160,3200,0,0,0,0,350,7000
