workload,sc_policy,tune,seed,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
openb_pod_list_cpu050,01-Random,1.3,42,5.608095238095237,5.792307692307691,6.039125,6.236025641025641,6.442666666666666,6.670327868852459,6.836363636363639,7.061764705882353,7.257297297297298,7.470625,7.666086956521736,7.924430379746832,8.161234567901234,8.42940476190476,8.664383561643836,8.89911392405063,9.195365853658537,9.520843373493973,9.823493975903615,10.130875,10.433975903614456,10.704246575342465,10.986455696202535,11.231126760563379,11.54585714285714,11.785641025641024,12.099404761904761,12.435810810810809,12.708536585365852,13.012535211267602,13.318860759493674,13.659230769230767,14.037529411764707,14.458194444444445,14.75783783783784,15.056333333333331,15.313518518518517,15.646811594202896,16.02240506329115,16.411168831168837,16.861184210526314,17.22227272727273,17.663387096774187,18.131282051282046,18.555180722891567,19.04608108108108,19.569873417721517,20.0325,20.50841269841271,21.02951219512195,21.65439024390244,22.381948051948054,22.8558064516129,23.38074074074074,24.03421686746988,24.879,25.514729729729726,26.2186301369863,26.904473684210522,27.83722891566265,28.67597402597402,29.449583333333333,30.359305555555554,31.25283950617284,32.25481012658227,33.29850574712644,34.36126436781609,35.46432835820896,36.831686746987955,38.129714285714286,39.37712121212122,40.595671641791036,41.8656923076923,43.217260273972606,44.804626865671636,46.66058823529412,48.62291666666667,50.548125,52.83132530120481,55.49666666666667,58.11655172413793,60.68479452054794,63.13491803278687,65.52957142857144,68.23971014492754,71.55756756756756,75.54500000000003,79.45657534246575,84.017625,89.45146341463413,92.58294871794874,92.938125,93.25414285714284,93.59621951219513,93.88974025974028,94.23556818181818,94.6492,94.9721518987342,95.25068493150685,95.54095238095236,95.91790697674419,96.08999999999996,96.2841860465116,96.62750000000001,96.8662962962963,97.13710526315789,97.49012345679012,97.70081081081081,97.94749999999998,98.05797468354427,98.13988095238093,98.23347222222223,98.27378048780487,98.31189873417716,98.34471910112362,98.373125,98.42342105263158,98.4616049382716,98.49231707317074,98.5333333333333,98.55181818181815,98.58011764705884,98.61000000000001,98.63513513513513,98.65692307692309,98.69395604395602,98.73236842105263,98.75000000000001,98.77139240506327,98.78742424242425,98.81057142857144
openb_pod_list_cpu050,02-DotProd,1.3,42,5.733809523809524,6.086282051282052,6.649625,6.998846153846152,7.061866666666668,7.178196721311477,7.234285714285712,7.301176470588236,7.35,7.380750000000001,7.447971014492756,7.514810126582275,7.599012345679012,7.6886904761904775,7.827808219178081,7.937088607594939,8.008292682926827,8.081807228915663,8.243855421686748,8.373249999999999,8.570361445783133,8.696712328767122,8.813417721518988,8.940422535211267,9.048142857142858,9.156025641025645,9.268214285714288,9.396081081081082,9.526341463414633,9.633098591549297,9.737341772151895,9.894871794871797,10.060705882352941,10.213472222222222,10.422162162162163,10.582333333333331,10.72944444444444,10.89739130434783,11.063417721518988,11.2987012987013,11.493026315789473,11.654242424242426,11.809516129032259,12.013333333333335,12.277710843373493,12.55689189189189,12.779240506329112,13.058928571428572,13.337301587301585,13.583170731707316,13.846463414634147,14.14103896103896,14.475806451612904,14.785925925925927,15.136746987951803,15.52,15.850270270270268,16.195616438356165,16.654868421052633,17.11012048192771,17.5287012987013,17.99513888888889,18.472916666666663,18.964197530864197,19.479113924050637,20.02781609195402,20.596781609195407,21.19194029850746,21.86433734939759,22.54157142857143,23.225151515151513,24.041791044776122,24.781692307692307,25.59849315068493,26.52388059701492,27.42329411764706,28.512222222222224,29.601250000000004,30.90265060240964,32.33148148148149,34.02183908045976,35.781643835616435,37.88459016393443,39.97299999999999,42.395797101449276,45.358648648648646,48.63472972972973,52.27054794520548,56.60725,61.51,67.4378205128205,74.918125,84.74071428571428,95.36878048780486,98.27285714285716,98.27556818181819,98.27999999999997,98.27632911392408,98.2754794520548,98.41714285714286,98.45197674418608,98.45,98.44197674418606,98.44000000000001,98.44,98.43999999999998,98.44,98.44,98.44407894736842,98.43999999999997,98.43999999999998,98.44,98.44,98.43999999999997,98.44000000000001,98.44000000000001,98.43999999999998,98.44,98.44,98.43999999999997,98.43999999999998,98.44,98.43999999999998,98.44,98.43999999999997,98.43802197802201,98.43000000000002,98.43000000000004,98.43000000000004,98.43000000000002,98.42999999999999
openb_pod_list_cpu050,03-GpuClustering,1.3,42,5.548571428571428,5.513589743589742,5.562250000000001,5.631410256410256,5.678933333333333,5.72327868852459,5.916493506493505,6.058235294117646,6.118783783783785,6.191,6.372608695652175,6.502784810126581,6.607530864197531,6.82547619047619,7.0660273972602745,7.209620253164558,7.341829268292683,7.5051807228915655,7.861204819277108,8.245999999999999,8.499036144578312,8.674109589041095,8.85291139240506,9.007042253521131,9.112714285714285,9.198076923076925,9.282619047619049,9.390135135135136,9.512926829268293,9.627887323943666,9.764430379746837,9.929999999999998,10.091176470588234,10.231805555555557,10.405135135135135,10.543833333333335,10.683703703703705,10.865942028985511,11.010886075949365,11.163116883116885,11.348026315789474,11.490757575757574,11.631129032258064,11.850384615384618,12.09,12.34635135135135,12.561518987341769,12.806547619047622,13.066666666666661,13.296707317073173,13.531097560975612,13.83077922077922,14.138870967741934,14.431851851851851,14.808433734939761,15.202499999999997,15.541756756756756,15.861369863013698,16.24618421052632,16.65397590361446,17.087662337662334,17.540555555555557,18.014027777777777,18.490864197530865,18.998860759493674,19.542068965517238,20.0887356321839,20.675522388059697,21.39289156626506,22.039714285714282,22.697272727272722,23.52716417910448,24.312,25.13684931506849,26.055074626865668,26.881529411764703,27.933055555555555,29.0375,30.367228915662658,31.795555555555556,33.330689655172414,35.05410958904109,37.03622950819672,39.14271428571429,41.44507246376811,44.33256756756757,47.80486486486486,51.535342465753416,55.807500000000005,60.63182926829269,66.5225641025641,74.00187500000001,83.65357142857142,94.0589024390244,96.75285714285714,96.75,96.75,96.7405063291139,96.74,96.73238095238094,96.72999999999999,96.72367088607598,96.70197674418608,96.70000000000002,96.70000000000002,96.7,96.69222222222226,96.69702702702702,96.69434210526316,96.68999999999997,96.68999999999998,96.69,96.68573170731709,96.68000000000004,96.68000000000002,96.68000000000002,96.67592105263158,96.66999999999999,96.66999999999999,96.66999999999999,96.66999999999999,96.66105882352937,96.65999999999998,96.65999999999998,96.65999999999997,96.64934065934062,96.64000000000001,96.64000000000003,96.6307594936709,96.62318181818182,96.61999999999999
openb_pod_list_cpu050,04-GpuPacking,1.3,42,5.549047619047619,5.537820512820514,5.552875,5.6189743589743575,5.657866666666667,5.715737704918034,5.88987012987013,6.023088235294118,6.048243243243244,6.06775,6.245797101449274,6.356202531645568,6.446172839506173,6.669404761904765,6.8998630136986305,7.076962025316455,7.21280487804878,7.362409638554217,7.6983132530120475,8.119874999999999,8.333855421686746,8.51931506849315,8.691139240506327,8.835070422535209,8.939142857142857,9.043846153846156,9.136785714285717,9.265,9.411829268292683,9.537605633802817,9.70151898734177,9.849743589743587,10.006235294117648,10.162361111111112,10.319054054054053,10.469666666666663,10.622962962962962,10.787971014492758,10.947974683544302,11.131688311688313,11.334605263157892,11.481212121212119,11.657096774193553,11.877564102564103,12.10855421686747,12.364594594594594,12.58,12.833571428571432,13.093174603174603,13.326219512195125,13.578536585365855,13.864025974025974,14.142903225806451,14.431111111111113,14.79,15.188125000000003,15.518648648648647,15.858767123287668,16.29644736842105,16.719036144578318,17.117402597402595,17.575000000000003,18.022916666666667,18.50827160493827,18.96974683544304,19.509195402298847,20.059885057471256,20.674328358208957,21.38036144578313,22.102142857142862,22.739999999999995,23.537462686567164,24.258307692307692,25.056575342465752,25.950149253731347,26.759999999999998,27.790138888888887,28.891250000000003,30.182409638554216,31.586172839506172,33.27310344827586,35.08753424657534,37.11213114754098,39.21342857142858,41.51231884057971,44.36351351351352,47.707837837837836,51.327397260273976,55.560625,60.310609756097556,66.21756410256411,73.55825,83.19528571428572,94.09439024390244,98.23285714285713,98.23,98.22999999999999,98.22632911392408,98.22000000000001,98.22000000000001,98.22,98.21797468354433,98.21,98.20075000000001,98.20000000000002,98.2,98.20000000000002,98.20000000000002,98.2,98.2,98.20000000000002,98.20000000000002,98.22987804878049,98.27000000000004,98.27000000000001,98.27,98.2659210526316,98.26,98.26,98.26000000000002,98.26000000000002,98.26,98.26,98.26,98.26000000000002,98.25835164835165,98.25,98.25,98.25,98.25,98.25
openb_pod_list_cpu050,05-BestFit,1.3,42,5.683333333333333,5.908717948717948,6.278375,6.471538461538463,6.701333333333334,6.831639344262295,6.9012987012987,6.939411764705882,6.984324324324325,7.01725,7.082608695652175,7.134430379746832,7.212345679012346,7.295833333333335,7.387397260273972,7.473417721518988,7.543292682926832,7.595060240963855,7.676506024096387,7.773874999999999,8.006144578313252,8.133972602739725,8.256708860759488,8.413098591549296,8.51628571428571,8.605897435897434,8.680833333333334,8.789594594594595,8.90829268292683,9.014084507042254,9.132658227848104,9.261538461538464,9.411764705882355,9.553611111111111,9.71054054054054,9.841999999999997,9.999999999999998,10.164202898550727,10.312911392405063,10.464935064935062,10.643421052631581,10.792878787878788,10.962419354838705,11.20487179487179,11.42722891566265,11.671756756756755,11.89518987341772,12.139761904761906,12.38603174603175,12.606829268292683,12.843170731707316,13.12896103896104,13.41016129032258,13.685679012345679,14.01855421686747,14.392374999999998,14.7027027027027,15.017534246575343,15.412763157894739,15.840722891566264,16.253376623376628,16.659583333333334,17.093611111111112,17.526666666666667,18.00113924050633,18.509080459770114,19.02206896551724,19.594925373134327,20.22722891566265,20.91314285714286,21.563333333333333,22.34074626865672,23.03292307692308,23.801232876712334,24.637014925373133,25.448235294117644,26.469305555555557,27.539374999999996,28.807349397590365,30.11814814814815,31.634137931034488,33.20712328767123,35.09557377049181,37.07299999999999,39.30710144927536,42.02445945945946,45.13337837837837,48.50534246575343,52.504125,56.93353658536584,62.48,69.453125,78.55885714285714,88.87426829268293,97.46298701298701,97.62670454545454,97.63,97.62632911392403,97.62,97.62,97.62802325581393,97.62367088607594,97.61000000000001,97.60475000000001,97.60740740740741,97.60999999999999,97.61,97.60999999999999,97.60434210526319,97.60000000000004,97.60000000000002,97.60000000000001,97.60000000000002,97.60000000000004,97.60000000000002,97.60000000000001,97.60000000000002,97.60000000000002,97.60000000000002,97.60000000000004,97.60000000000004,97.60000000000002,97.60000000000002,97.60000000000002,97.60000000000004,97.59637362637363,97.59000000000003,97.59000000000003,97.59000000000003,97.59000000000002,97.59000000000002
openb_pod_list_cpu050,06-FGD,1.3,42,5.529047619047619,5.468333333333334,5.488875,5.570000000000001,5.616266666666665,5.681311475409836,5.726883116883118,5.763382352941174,5.796351351351352,5.820249999999999,5.879710144927538,5.9348101265822795,6.0008641975308645,6.073452380952381,6.149452054794521,6.223037974683544,6.276585365853658,6.340120481927711,6.402168674698795,6.465875,6.525662650602407,6.608904109589042,6.675063291139241,6.757323943661972,6.815714285714283,6.890384615384614,6.948214285714287,7.024999999999999,7.125243902439024,7.1966197183098615,7.28582278481013,7.38564102564103,7.50505882352941,7.5975,7.705945945945946,7.801500000000002,7.877222222222224,7.993333333333331,8.076835443037975,8.194805194805195,8.342236842105262,8.442424242424243,8.540483870967742,8.66294871794872,8.811927710843372,8.982432432432432,9.158481012658228,9.358095238095242,9.539682539682541,9.69231707317073,9.816219512195122,10.016493506493507,10.191129032258063,10.418395061728393,10.66686746987952,10.9295,11.183243243243243,11.406027397260276,11.669999999999998,11.909759036144578,12.149480519480518,12.44111111111111,12.74472222222222,13.079753086419753,13.42759493670886,13.8267816091954,14.220000000000006,14.597910447761192,15.012530120481927,15.447142857142854,15.842424242424242,16.366268656716414,16.85446153846154,17.43986301369863,18.04970149253731,18.615058823529413,19.348333333333333,20.122125,20.980843373493975,21.98493827160494,23.048390804597695,24.232602739726026,25.562622950819666,26.91014285714286,28.4468115942029,30.33121621621622,32.566891891891885,34.93972602739726,37.895125,41.03951219512195,45.06423076923077,50.20525,56.68900000000001,64.14939024390245,75.08064935064934,92.63784090909091,97.86093333333334,97.85632911392409,97.85000000000001,97.85000000000002,97.85000000000002,97.84367088607598,97.83000000000001,97.83000000000001,97.83000000000001,97.83000000000001,97.83000000000001,97.83000000000001,97.82434210526313,97.81999999999996,97.81999999999996,97.82,97.81573170731707,97.81000000000003,97.81359550561795,97.80999999999999,97.81000000000002,97.81,97.81,97.81000000000003,97.81000000000002,97.81,97.80973333333334,97.80567567567566,97.81000000000003,97.80131868131866,97.8,97.8,97.8,97.79999999999998,97.80000000000001
openb_pod_list_cpu050,07-Delay,1.3,42,5.529047619047619,5.468333333333334,5.488875,5.570000000000001,5.616266666666665,5.681311475409836,5.726883116883118,5.763382352941174,5.796351351351352,5.820249999999999,5.879710144927538,5.9348101265822795,6.0008641975308645,6.073452380952381,6.149452054794521,6.223037974683544,6.276585365853658,6.340120481927711,6.402168674698795,6.465875,6.525662650602407,6.608904109589042,6.675063291139241,6.757323943661972,6.815714285714283,6.890384615384614,6.948214285714287,7.024999999999999,7.125243902439024,7.1966197183098615,7.28582278481013,7.38564102564103,7.50505882352941,7.5975,7.705945945945946,7.801500000000002,7.877222222222224,7.993333333333331,8.076835443037975,8.194805194805195,8.342236842105262,8.442424242424243,8.540483870967742,8.66294871794872,8.811927710843372,8.982432432432432,9.158481012658228,9.358095238095242,9.539682539682541,9.69231707317073,9.816219512195122,10.016493506493507,10.191129032258063,10.418395061728393,10.66686746987952,10.9295,11.183243243243243,11.406027397260276,11.669999999999998,11.909759036144578,12.149480519480518,12.44111111111111,12.74472222222222,13.079753086419753,13.42759493670886,13.8267816091954,14.220000000000006,14.597910447761192,15.012530120481927,15.447142857142854,15.842424242424242,16.366268656716414,16.85446153846154,17.43986301369863,18.04970149253731,18.615058823529413,19.348333333333333,20.122125,20.980843373493975,21.98493827160494,23.048390804597695,24.232602739726026,25.562622950819666,26.91014285714286,28.4468115942029,30.33121621621622,32.566891891891885,34.93972602739726,37.895125,41.03951219512195,45.06423076923077,50.20525,56.68900000000001,64.14939024390245,75.08064935064934,92.63784090909091,97.86093333333334,97.85632911392409,97.85000000000001,97.85000000000002,97.85000000000002,97.84367088607598,97.83000000000001,97.83000000000001,97.83000000000001,97.83000000000001,97.83000000000001,97.83000000000001,97.82434210526313,97.81999999999996,97.81999999999996,97.82,97.81573170731707,97.81000000000003,97.81359550561795,97.80999999999999,97.81000000000002,97.81,97.81,97.81000000000003,97.81000000000002,97.81,97.80973333333334,97.80567567567566,97.81000000000003,97.80131868131866,97.8,97.8,97.8,97.79999999999998,97.80000000000001
openb_pod_list_cpu100,01-Random,1.3,42,10.640909090909092,10.791686746987951,10.971764705882348,11.195222222222224,11.411232876712328,11.613595505617976,11.827682926829267,12.029268292682927,12.23775,12.482530120481927,12.68128205128205,12.911477272727273,13.16285714285714,13.403863636363637,13.682289156626505,13.933095238095234,14.171084337349395,14.403625,14.649759036144577,14.968117647058818,15.24548780487805,15.448588235294114,15.68883720930232,16.043369565217393,16.319555555555556,16.62402985074627,16.886212121212118,17.110563380281693,17.333661971830992,17.576447368421054,17.875176470588237,18.210227272727273,18.553292682926827,18.843116883116885,19.21705128205129,19.56457142857143,19.905060240963852,20.33177419354839,20.707590361445785,21.06870588235294,21.558115942028984,21.899402985074623,22.420804597701153,22.946575342465753,23.32659340659341,23.838923076923077,24.287954545454546,24.855813953488376,25.470000000000002,26.05292134831461,26.663924050632914,27.306857142857137,27.93761194029851,28.631686746987956,29.458369565217392,30.297411764705878,31.0456,31.937011494252868,32.97666666666666,33.876419753086424,34.936875,35.84115942028986,36.73131147540984,37.46338709677419,38.438674698795175,39.572380952380946,40.748533333333334,41.82720588235295,42.96585106382979,44.29128205128205,45.83142857142857,47.38444444444445,48.874545454545455,50.53506849315068,52.162674418604645,54.065999999999995,56.00148148148149,58.33613636363636,60.83719101123596,63.577631578947354,66.07000000000001,68.96182926829268,71.72613333333334,74.79412500000001,78.50458823529412,82.00157894736842,85.45361111111112,89.18043010752689,92.11000000000001,93.47267441860465,94.71763157894738,95.15555555555557,95.35649350649349,95.57602941176468,95.7479268292683,95.95345679012345,96.21837209302326,96.57417582417584,97.00404761904763,97.24892857142856,97.47,97.72174418604651,97.88607142857143,97.96901234567903,98.00611764705883,98.08505882352942,98.10658536585368,98.1613953488372,98.20921052631577,98.25390804597706,98.33348837209304,98.39037974683539,98.45337500000001,98.50191176470587,98.53624999999997,98.57380952380953,98.62180722891567,98.64899999999999,98.66797752808989,98.69058139534881,98.71456790123457,98.72469879518071,98.74440476190478,98.79065934065937,98.87840909090909,98.887816091954,98.90999999999998,98.90999999999998,98.90999999999998,98.90999999999997,98.90999999999998
openb_pod_list_cpu100,02-DotProd,1.3,42,10.7675,11.249638554216869,11.904,12.279666666666667,12.367945205479453,12.40056179775281,12.434146341463416,12.531951219512196,12.760375,12.898674698795183,12.97474358974359,13.059204545454547,13.203095238095237,13.277613636363638,13.363132530120486,13.49321428571428,13.725542168674696,13.850875000000002,13.993373493975902,14.155764705882357,14.285000000000002,14.431764705882351,14.5993023255814,14.729239130434784,14.878444444444444,15.037164179104476,15.193333333333333,15.32070422535211,15.421830985915493,15.578289473684213,15.717882352941174,15.868749999999999,16.055243902439027,16.24311688311688,16.391923076923078,16.548714285714283,16.722771084337342,16.953064516129032,17.108674698795188,17.29329411764706,17.516086956521733,17.726119402985073,17.9635632183908,18.220410958904107,18.47450549450549,18.728461538461538,19.005,19.478720930232562,19.827160493827165,20.117640449438202,20.48987341772153,20.866857142857143,21.119850746268657,21.46120481927711,22.07086956521739,22.52658823529412,22.93653333333333,23.352528735632177,23.91226190476191,24.441111111111113,24.9635,25.539855072463766,26.017868852459014,26.531774193548383,27.141807228915663,27.725119047619046,28.380399999999998,29.020294117647065,30.00117021276596,31.010512820512815,31.79249999999999,32.71641975308642,33.67649350649351,34.81506849315068,36.09825581395348,37.382,38.88802469135803,40.519318181818186,42.35112359550561,44.11657894736842,45.93824324324325,48.34512195121951,50.773466666666664,53.44412500000001,57.095529411764694,60.29118421052632,64.4738888888889,69.28075268817206,74.75617647058823,81.67186046511628,89.5003947368421,97.53209876543208,99.16415584415581,99.23999999999998,99.24,99.24,99.24,99.23999999999998,99.24,99.24,99.23999999999998,99.24,99.30285714285715,99.36,99.36,99.36,99.36,99.36000000000001,99.35999999999999,99.36000000000001,99.36000000000001,99.35999999999997,99.36,99.35999999999999,99.36,99.36,99.35999999999999,99.36,99.36000000000001,99.36000000000001,99.36,99.35999999999999,99.36,99.36000000000003,99.36,99.36000000000001,99.35999999999999,99.36,99.36,99.35999999999999,99.36
openb_pod_list_cpu100,03-GpuClustering,1.3,42,10.60681818181818,10.668192771084335,10.80447058823529,10.943222222222223,11.004109589041095,11.107865168539327,11.24560975609756,11.409634146341466,11.538124999999999,11.64855421686747,11.917435897435897,12.085340909090906,12.172619047619047,12.32090909090909,12.516987951807227,12.697142857142861,13.020843373493978,13.364125000000001,13.590240963855422,13.876823529411768,14.191951219512195,14.406588235294114,14.669651162790696,14.889239130434785,15.014666666666663,15.149701492537316,15.32378787878788,15.450985915492957,15.50802816901408,15.638815789473687,15.767411764705875,15.92625,16.1190243902439,16.35623376623377,16.51743589743589,16.69585714285714,16.84963855421687,16.997903225806446,17.15144578313253,17.344823529411766,17.54652173913043,17.726417910447758,17.94770114942528,18.146164383561644,18.36769230769231,18.560000000000002,18.7925,19.086279069767443,19.33506172839506,19.598988764044947,19.903544303797464,20.21171428571428,20.43343283582089,20.745180722891565,21.176413043478263,21.60282352941176,22.01026666666667,22.409770114942525,22.812142857142856,23.18679012345679,23.623875,24.15811594202899,24.593278688524585,25.084999999999997,25.675783132530118,26.218690476190474,26.815466666666666,27.43720588235294,28.061914893617022,28.815512820512822,29.523095238095237,30.341604938271605,31.2125974025974,32.2758904109589,33.30860465116279,34.447874999999996,35.705061728395066,36.907954545454544,38.36303370786517,39.82236842105263,41.41608108108108,43.50109756097561,45.53906666666668,47.721125,50.74505882352941,53.28671052631579,56.76305555555555,60.85967741935486,65.52014705882354,71.2729069767442,77.79065789473685,85.53999999999999,94.66064935064935,97.95,97.95609756097562,97.96000000000001,97.95697674418608,97.95000000000005,97.95000000000002,97.95000000000002,97.95000000000005,97.95000000000003,97.94833333333334,97.94,97.94,97.94,97.94,97.94,97.93999999999998,97.93735632183912,97.93000000000004,97.93000000000004,97.93000000000002,97.93000000000002,97.96450000000002,97.99,97.99,97.98225,97.97999999999999,97.97999999999999,97.97061728395065,97.97000000000003,97.97000000000001,97.96999999999998,97.97000000000001,97.97,97.97000000000003,97.97000000000001,97.97000000000003,97.97000000000003,97.97
